time,month,temperature,feelslike,wind,direction,gust,cloud,humidity,precipitation,pressure,weather,label
21:00,6,27,30,15,WSW,25,68,80,1,1009,Light rain shower,Overcast
0:00,6,26,29,16,W,25,10,85,0,1009,Overcast,Light drizzle
3:00,6,25,28,18,W,29,0,86,0.3,1008,Light drizzle,Overcast
6:00,6,26,29,13,W,19,94,84,0,1009,Overcast,Light drizzle
9:00,6,29,32,17,W,22,96,72,0.2,1009,Light drizzle,Cloudy
12:00,6,30,35,12,W,16,88,67,0,1008,Cloudy,Light rain shower
15:00,6,30,34,20,WSW,27,69,66,0.8,1006,Light rain shower,Cloudy
18:00,6,27,30,13,WSW,20,48,82,0,1009,Cloudy,Cloudy
21:00,6,26,30,13,WSW,20,63,84,0,1010,Cloudy,Cloudy
0:00,6,26,30,12,WSW,18,66,85,0,1010,Cloudy,Cloudy
3:00,6,26,30,13,WSW,19,68,86,0,1009,Cloudy,Partly cloudy
6:00,6,27,31,12,W,16,59,85,0,1010,Partly cloudy,Partly cloudy
9:00,6,29,33,18,W,23,55,70,0.1,1010,Partly cloudy,Overcast
12:00,6,31,35,21,W,29,10,59,0,1009,Overcast,Overcast
15:00,6,28,31,15,WSW,24,0,73,0,1008,Overcast,Cloudy
18:00,6,27,31,9,SW,15,92,79,0,1010,Cloudy,Patchy light drizzle
21:00,6,26,30,6,WSW,10,67,84,0.2,1011,Patchy light drizzle,Cloudy
0:00,6,26,30,5,W,7,81,88,0,1011,Cloudy,Moderate rain
3:00,6,25,29,4,SSW,6,85,91,2.7,1010,Moderate rain,Overcast
6:00,6,26,29,14,SW,20,10,88,0,1011,Overcast,Light rain shower
9:00,6,27,32,12,SW,18,0,79,2.3,1011,Light rain shower,Partly cloudy
12:00,6,32,36,17,W,21,60,59,0,1010,Partly cloudy,Light rain shower
15:00,6,30,35,17,W,25,48,63,1.8,1008,Light rain shower,Partly cloudy
18:00,6,27,30,14,W,23,41,80,0,1010,Partly cloudy,Light rain shower
21:00,6,26,29,7,WNW,11,56,81,1,1011,Light rain shower,Partly cloudy
0:00,6,25,28,8,NNW,12,48,83,0,1011,Partly cloudy,Partly cloudy
3:00,6,25,28,8,NNW,11,48,84,0,1010,Partly cloudy,Partly cloudy
6:00,6,26,30,6,NW,7,58,82,0,1011,Partly cloudy,Light rain shower
9:00,6,30,35,10,W,11,52,66,0.2,1011,Light rain shower,Partly cloudy
12:00,6,33,38,14,W,17,54,56,0,1010,Partly cloudy,Moderate or heavy rain shower
15:00,6,31,37,11,W,19,63,63,4,1008,Moderate or heavy rain shower,Partly cloudy
18:00,6,27,32,5,SW,9,48,82,0,1010,Partly cloudy,Partly cloudy
21:00,6,27,32,4,WSW,6,48,83,0,1010,Partly cloudy,Partly cloudy
0:00,6,26,30,3,SW,5,44,83,0,1010,Partly cloudy,Partly cloudy
3:00,6,26,30,2,WNW,3,33,85,0,1009,Partly cloudy,Partly cloudy
6:00,6,26,31,6,SW,9,45,83,0,1010,Partly cloudy,Partly cloudy
9:00,6,30,36,10,SW,11,31,69,0,1010,Partly cloudy,Cloudy
12:00,6,33,38,13,WSW,15,65,56,0,1009,Cloudy,Patchy rain possible
15:00,6,31,37,14,WSW,18,28,61,1,1007,Patchy rain possible,Cloudy
18:00,6,27,32,4,W,6,73,80,0,1009,Cloudy,Cloudy
21:00,6,27,31,5,WSW,8,67,79,0,1009,Cloudy,Overcast
0:00,6,27,31,10,W,16,97,83,0,1008,Overcast,Cloudy
3:00,6,27,31,12,W,18,85,84,0,1007,Cloudy,Cloudy
6:00,6,27,32,8,WNW,11,84,83,0,1008,Cloudy,Thundery outbreaks possible
9:00,6,32,38,19,W,22,29,64,0,1009,Thundery outbreaks possible,Partly cloudy
12:00,6,33,40,20,W,23,27,58,0,1007,Partly cloudy,Moderate or heavy rain shower
15:00,6,32,38,18,W,30,29,63,3.4,1006,Moderate or heavy rain shower,Partly cloudy
18:00,6,28,32,15,WSW,24,47,80,0,1007,Partly cloudy,Partly cloudy
21:00,6,27,32,14,WSW,22,49,86,0,1008,Partly cloudy,Partly cloudy
0:00,6,27,31,15,WSW,24,56,86,0,1008,Partly cloudy,Partly cloudy
3:00,6,27,31,14,WSW,22,39,85,0,1007,Partly cloudy,Partly cloudy
6:00,6,28,33,14,WSW,20,40,82,0,1008,Partly cloudy,Partly cloudy
9:00,6,32,37,22,W,25,49,61,0,1009,Partly cloudy,Partly cloudy
12:00,6,33,38,21,WSW,27,62,56,0,1007,Partly cloudy,Moderate or heavy rain shower
15:00,6,30,36,17,WSW,33,48,68,5.5,1006,Moderate or heavy rain shower,Partly cloudy
18:00,6,27,31,16,WNW,26,55,84,0,1008,Partly cloudy,Moderate or heavy rain shower
21:00,6,27,30,13,WSW,22,57,85,4.7,1009,Moderate or heavy rain shower,Partly cloudy
0:00,6,26,30,12,WSW,21,57,86,0,1008,Partly cloudy,Light rain shower
3:00,6,26,30,12,SW,19,51,87,1.9,1008,Light rain shower,Cloudy
6:00,6,27,31,15,WSW,23,65,84,0,1008,Cloudy,Light rain shower
9:00,6,29,34,22,WSW,31,52,71,1.7,1008,Light rain shower,Partly cloudy
12:00,6,31,36,24,WSW,29,37,66,0,1007,Partly cloudy,Light rain shower
15:00,6,29,34,24,WSW,34,46,71,1.2,1006,Light rain shower,Partly cloudy
18:00,6,27,30,16,WSW,26,43,77,0,1007,Partly cloudy,Partly cloudy
21:00,6,26,30,11,WSW,17,49,82,0,1008,Partly cloudy,Cloudy
0:00,6,25,29,11,SW,18,85,89,0,1007,Cloudy,Moderate or heavy rain shower
3:00,6,25,29,17,SW,31,54,89,5.1,1006,Moderate or heavy rain shower,Partly cloudy
6:00,6,25,28,20,WSW,33,51,90,0,1007,Partly cloudy,Moderate or heavy rain shower
9:00,6,25,28,19,SW,36,77,90,6.4,1008,Moderate or heavy rain shower,Overcast
12:00,6,28,32,19,WSW,29,90,82,0,1007,Overcast,Light rain shower
15:00,6,29,34,21,WSW,31,71,77,2.2,1005,Light rain shower,Partly cloudy
18:00,6,26,29,14,WSW,24,50,88,0,1006,Partly cloudy,Light rain shower
21:00,6,25,29,13,SW,20,48,89,1.2,1008,Light rain shower,Cloudy
0:00,6,25,28,15,WSW,23,83,93,0,1007,Cloudy,Moderate or heavy rain shower
3:00,6,25,28,13,SW,21,70,92,2.5,1006,Moderate or heavy rain shower,Partly cloudy
6:00,6,26,30,11,WSW,16,60,89,0,1007,Partly cloudy,Moderate or heavy rain shower
9:00,6,28,32,17,SW,31,59,80,5.5,1007,Moderate or heavy rain shower,Cloudy
12:00,6,29,34,21,SW,27,74,79,0,1006,Cloudy,Moderate or heavy rain shower
15:00,6,27,31,21,SW,33,77,86,2.9,1006,Moderate or heavy rain shower,Overcast
18:00,6,25,29,13,SW,19,10,93,0,1007,Overcast,Overcast
21:00,6,25,29,9,SSW,14,0,94,0,1008,Overcast,Mist
0:00,6,25,29,10,SSW,15,97,94,0,1008,Mist,Light rain
3:00,6,25,29,11,SSW,16,87,94,1.4,1007,Light rain,Cloudy
6:00,6,26,29,15,SSW,22,64,90,0,1008,Cloudy,Moderate or heavy rain shower
9:00,6,29,34,24,SW,42,86,79,4.2,1008,Moderate or heavy rain shower,Cloudy
12:00,6,29,35,21,SW,25,78,79,0,1008,Cloudy,Moderate or heavy rain shower
15:00,6,28,33,19,SW,38,56,82,7.2,1007,Moderate or heavy rain shower,Partly cloudy
18:00,6,26,30,11,SW,18,58,89,0,1009,Partly cloudy,Partly cloudy
21:00,6,25,29,8,SSW,12,55,90,0,1010,Partly cloudy,Partly cloudy
0:00,6,25,28,6,S,10,62,91,0,1010,Partly cloudy,Cloudy
3:00,6,25,28,6,S,9,73,91,0,1010,Cloudy,Cloudy
6:00,6,27,31,11,SSW,14,70,87,0,1010,Cloudy,Light rain shower
9:00,6,30,36,17,SW,20,58,73,0.3,1010,Light rain shower,Partly cloudy
12:00,6,31,38,18,SW,21,46,69,0,1009,Partly cloudy,Moderate or heavy rain shower
15:00,6,30,36,15,SW,29,40,74,5.4,1008,Moderate or heavy rain shower,Clear
18:00,6,27,32,9,SSW,14,15,86,0,1009,Clear,Patchy rain possible
21:00,6,26,31,8,SSW,13,24,88,0.2,1011,Patchy rain possible,Clear
0:00,6,26,30,9,SSW,14,23,91,0,1011,Clear,Clear
3:00,6,25,30,6,SW,9,20,92,0,1010,Clear,Sunny
6:00,6,27,32,11,WSW,13,17,86,0,1011,Sunny,Partly cloudy
9:00,6,31,37,11,WSW,13,37,68,0,1011,Partly cloudy,Thundery outbreaks possible
12:00,6,33,40,12,WSW,14,32,60,0,1009,Thundery outbreaks possible,Patchy light rain with thunder
15:00,6,33,40,12,WSW,15,34,61,0.5,1007,Patchy light rain with thunder,Clear
18:00,6,28,35,8,SW,14,10,79,0,1008,Clear,Clear
21:00,6,27,32,10,SW,17,24,84,0,1010,Clear,Clear
0:00,6,26,30,8,SW,13,20,87,0,1010,Clear,Clear
3:00,6,25,31,7,SW,10,17,90,0,1009,Clear,Sunny
6:00,6,27,33,8,WSW,10,16,84,0,1010,Sunny,Sunny
9:00,6,31,38,12,WSW,14,11,65,0,1009,Sunny,Cloudy
12:00,6,33,40,13,WSW,15,72,57,0,1008,Cloudy,Patchy light rain with thunder
15:00,6,32,39,13,SW,18,31,63,1.4,1007,Patchy light rain with thunder,Clear
18:00,6,28,34,9,SW,14,14,81,0,1008,Clear,Patchy rain possible
21:00,6,27,33,9,SW,14,11,86,1.1,1009,Patchy rain possible,Clear
0:00,6,26,31,5,SSW,8,25,90,0,1009,Clear,Partly cloudy
3:00,6,26,30,7,SSW,11,34,91,0,1008,Partly cloudy,Sunny
6:00,6,27,32,9,WSW,10,24,86,0,1009,Sunny,Partly cloudy
9:00,6,31,37,12,W,14,36,65,0,1008,Partly cloudy,Partly cloudy
12:00,6,34,40,13,WSW,15,43,53,0,1007,Partly cloudy,Light rain shower
15:00,6,33,39,11,SW,16,73,60,1.6,1006,Light rain shower,Partly cloudy
18:00,6,27,32,10,WSW,17,41,80,0,1008,Partly cloudy,Light rain shower
21:00,6,27,31,9,SW,16,61,85,0.8,1009,Light rain shower,Cloudy
0:00,6,26,30,8,SW,13,72,89,0,1009,Cloudy,Cloudy
3:00,6,26,30,8,SW,12,74,90,0,1008,Cloudy,Sunny
6:00,6,27,33,10,WSW,12,25,86,0,1009,Sunny,Partly cloudy
9:00,6,31,37,14,W,17,39,65,0,1008,Partly cloudy,Partly cloudy
12:00,6,32,38,14,W,16,26,58,0,1008,Partly cloudy,Moderate or heavy rain shower
15:00,6,31,37,13,WSW,22,55,65,2.5,1006,Moderate or heavy rain shower,Partly cloudy
18:00,6,28,32,10,SW,17,41,77,0,1008,Partly cloudy,Partly cloudy
21:00,6,27,31,9,SW,16,28,83,0,1009,Partly cloudy,Partly cloudy
0:00,6,26,30,10,SW,16,55,88,0,1009,Partly cloudy,Clear
3:00,6,26,31,8,SW,12,23,91,0,1008,Clear,Partly cloudy
6:00,6,27,33,9,WSW,11,33,86,0,1009,Partly cloudy,Partly cloudy
9:00,6,31,38,11,WSW,13,25,66,0,1009,Partly cloudy,Cloudy
12:00,6,33,39,10,WSW,12,64,56,0,1007,Cloudy,Thundery outbreaks possible
15:00,6,32,39,9,SSW,11,41,59,0,1006,Thundery outbreaks possible,Partly cloudy
18:00,6,27,32,10,SW,17,32,80,0,1008,Partly cloudy,Clear
21:00,6,27,32,8,SSW,12,17,82,0,1009,Clear,Partly cloudy
0:00,6,26,30,8,SSW,12,45,86,0,1009,Partly cloudy,Partly cloudy
3:00,6,26,30,8,SSW,12,40,88,0,1008,Partly cloudy,Partly cloudy
6:00,6,27,32,9,SW,11,46,83,0,1009,Partly cloudy,Partly cloudy
9:00,6,31,36,10,WSW,12,49,66,0,1009,Partly cloudy,Thundery outbreaks possible
12:00,6,32,39,8,SW,10,45,60,0,1008,Thundery outbreaks possible,Moderate or heavy rain shower
15:00,6,31,38,12,SSW,24,20,69,7.1,1007,Moderate or heavy rain shower,Partly cloudy
18:00,6,26,30,10,SW,18,51,85,0,1009,Partly cloudy,Partly cloudy
21:00,6,26,30,7,WSW,11,50,86,0,1010,Partly cloudy,Partly cloudy
0:00,6,25,29,2,SW,3,33,87,0,1010,Partly cloudy,Partly cloudy
3:00,6,25,29,2,SSE,3,35,88,0,1009,Partly cloudy,Partly cloudy
6:00,6,26,31,2,S,2,42,83,0,1010,Partly cloudy,Partly cloudy
9:00,6,30,36,6,SW,7,28,64,0,1010,Partly cloudy,Partly cloudy
12:00,6,32,37,10,SW,11,61,55,0,1009,Partly cloudy,Light rain shower
15:00,6,32,37,8,SSW,10,60,59,0.9,1008,Light rain shower,Clear
18:00,6,27,32,8,SSE,13,24,81,0,1009,Clear,Light rain shower
21:00,6,27,31,5,SSW,8,40,83,1.5,1011,Light rain shower,Partly cloudy
0:00,6,26,30,1,W,2,35,86,0,1011,Partly cloudy,Clear
3:00,6,25,30,2,WSW,3,24,88,0,1010,Clear,Partly cloudy
6:00,6,27,32,1,NNE,1,37,82,0,1010,Partly cloudy,Sunny
9:00,6,31,38,4,WNW,5,19,64,0,1010,Sunny,Partly cloudy
12:00,6,33,39,8,W,9,51,53,0,1008,Partly cloudy,Light rain shower
15:00,6,32,39,6,SW,8,54,59,1.4,1006,Light rain shower,Partly cloudy
18:00,6,28,33,8,SSW,15,29,76,0,1007,Partly cloudy,Patchy rain possible
21:00,6,27,31,8,SSW,15,19,83,2.2,1009,Patchy rain possible,Clear
0:00,6,26,30,8,SW,12,22,88,0,1009,Clear,Patchy rain possible
3:00,6,25,29,6,SW,10,28,88,0.4,1008,Patchy rain possible,Sunny
6:00,6,27,33,6,WSW,7,11,83,0,1009,Sunny,Sunny
9:00,6,31,37,8,W,9,18,64,0,1008,Sunny,Thundery outbreaks possible
12:00,6,33,39,9,WSW,10,84,57,0,1007,Thundery outbreaks possible,Light rain shower
15:00,6,33,39,10,WSW,13,58,59,0.4,1005,Light rain shower,Thundery outbreaks possible
18:00,6,28,34,8,S,15,27,79,0,1006,Thundery outbreaks possible,Patchy light rain with thunder
21:00,6,27,32,9,SSW,15,16,85,1.4,1008,Patchy light rain with thunder,Clear
0:00,6,26,31,8,SW,12,25,88,0,1008,Clear,Partly cloudy
3:00,6,26,30,8,SW,12,26,91,0.1,1007,Partly cloudy,Sunny
6:00,6,27,33,10,SW,12,16,86,0,1008,Sunny,Patchy rain possible
9:00,6,31,38,12,WSW,15,17,64,0.4,1008,Patchy rain possible,Thundery outbreaks possible
12:00,6,33,39,13,WSW,15,82,57,0,1007,Thundery outbreaks possible,Thundery outbreaks possible
15:00,6,33,40,13,WSW,16,49,57,0.1,1005,Thundery outbreaks possible,Partly cloudy
18:00,6,29,34,10,SW,17,37,74,0,1007,Partly cloudy,Patchy rain possible
21:00,6,27,31,13,SW,23,36,84,2,1008,Patchy rain possible,Partly cloudy
0:00,7,26,30,12,SW,20,25,89,0,1009,Partly cloudy,Patchy rain possible
3:00,7,25,30,9,SW,14,20,91,0.5,1008,Patchy rain possible,Partly cloudy
6:00,7,27,32,12,WSW,15,47,85,0,1009,Partly cloudy,Patchy rain possible
9:00,7,31,38,15,WSW,17,35,67,0.2,1009,Patchy rain possible,Thundery outbreaks possible
12:00,7,33,40,15,WSW,18,57,56,0,1007,Thundery outbreaks possible,Patchy light rain with thunder
15:00,7,32,38,17,WSW,24,25,64,1.5,1006,Patchy light rain with thunder,Clear
18:00,7,27,33,8,SW,14,15,82,0,1008,Clear,Patchy rain possible
21:00,7,27,32,10,SSW,17,17,85,1.8,1009,Patchy rain possible,Clear
0:00,7,26,30,9,SW,14,15,88,0,1009,Clear,Clear
3:00,7,25,31,7,SSW,10,14,90,0,1008,Clear,Sunny
6:00,7,27,32,10,SW,12,14,84,0,1009,Sunny,Moderate or heavy rain shower
9:00,7,31,36,15,WSW,24,14,66,2.7,1009,Moderate or heavy rain shower,Sunny
12:00,7,32,38,19,WSW,22,12,60,0,1008,Sunny,Moderate or heavy rain shower
15:00,7,30,35,19,SW,35,17,70,4.7,1007,Moderate or heavy rain shower,Clear
18:00,7,27,31,13,SW,23,12,82,0,1008,Clear,Clear
21:00,7,26,30,11,SW,18,14,86,0,1009,Clear,Clear
0:00,7,25,29,11,SW,19,20,87,0,1009,Clear,Patchy rain possible
3:00,7,25,28,10,SW,15,35,90,0.3,1008,Patchy rain possible,Sunny
6:00,7,26,31,10,SW,12,18,86,0,1009,Sunny,Patchy rain possible
9:00,7,30,36,17,WSW,26,24,69,2.3,1008,Patchy rain possible,Sunny
12:00,7,32,37,19,WSW,23,19,64,0,1007,Sunny,Moderate or heavy rain shower
15:00,7,30,36,17,WSW,33,20,71,6.4,1006,Moderate or heavy rain shower,Clear
18:00,7,26,31,11,WSW,20,22,85,0,1007,Clear,Torrential rain shower
21:00,7,26,29,14,WSW,30,35,86,9.7,1009,Torrential rain shower,Partly cloudy
0:00,7,25,28,16,SW,28,39,88,0,1009,Partly cloudy,Moderate or heavy rain shower
3:00,7,25,28,14,SW,24,47,89,2.7,1008,Moderate or heavy rain shower,Partly cloudy
6:00,7,26,29,17,SW,26,44,84,0,1009,Partly cloudy,Sunny
9:00,7,29,33,22,WSW,27,24,69,0,1009,Sunny,Sunny
12:00,7,31,37,20,WSW,24,22,65,0,1007,Sunny,Torrential rain shower
15:00,7,29,35,18,WSW,37,66,75,9.6,1006,Torrential rain shower,Partly cloudy
18:00,7,26,30,14,WSW,23,55,84,0,1007,Partly cloudy,Patchy rain possible
21:00,7,26,29,15,WSW,25,45,86,0.3,1008,Patchy rain possible,Partly cloudy
0:00,7,25,28,13,SW,21,39,88,0,1009,Partly cloudy,Light rain shower
3:00,7,25,28,12,SW,19,77,91,0.6,1008,Light rain shower,Cloudy
6:00,7,26,30,19,WSW,28,63,85,0,1009,Cloudy,Light rain shower
9:00,7,30,34,21,WSW,26,61,69,0.4,1008,Light rain shower,Partly cloudy
12:00,7,31,36,21,WSW,26,34,69,0,1006,Partly cloudy,Moderate or heavy rain shower
15:00,7,30,35,17,WSW,34,40,73,6.5,1005,Moderate or heavy rain shower,Partly cloudy
18:00,7,27,31,11,WSW,21,28,82,0,1007,Partly cloudy,Patchy rain possible
21:00,7,26,29,12,SW,21,18,86,1.8,1008,Patchy rain possible,Clear
0:00,7,25,29,12,SW,19,25,90,0,1008,Clear,Patchy rain possible
3:00,7,25,28,12,SW,18,24,91,0.8,1007,Patchy rain possible,Partly cloudy
6:00,7,26,30,16,WSW,23,28,85,0,1007,Partly cloudy,Light rain shower
9:00,7,30,35,19,WSW,29,40,69,1.9,1007,Light rain shower,Partly cloudy
12:00,7,30,35,21,SW,25,36,72,0,1006,Partly cloudy,Torrential rain shower
15:00,7,29,33,20,WSW,42,46,77,8.4,1005,Torrential rain shower,Cloudy
18:00,7,26,29,18,WSW,31,68,86,0,1006,Cloudy,Cloudy
21:00,7,25,29,10,WSW,18,81,88,0.1,1008,Cloudy,Partly cloudy
0:00,7,25,28,10,SW,16,48,90,0,1008,Partly cloudy,Moderate or heavy rain shower
3:00,7,24,28,10,SW,18,45,92,4.7,1007,Moderate or heavy rain shower,Overcast
6:00,7,26,29,14,WSW,20,97,89,0,1007,Overcast,Moderate or heavy rain shower
9:00,7,29,33,24,W,38,79,75,2.5,1007,Moderate or heavy rain shower,Partly cloudy
12:00,7,30,35,22,W,32,46,72,0,1005,Partly cloudy,Torrential rain shower
15:00,7,27,31,17,W,36,91,83,9.4,1004,Torrential rain shower,Cloudy
18:00,7,26,30,12,WSW,21,84,86,0,1006,Cloudy,Partly cloudy
21:00,7,25,29,10,WSW,19,50,87,0,1006,Partly cloudy,Partly cloudy
0:00,7,25,28,9,WSW,14,62,89,0,1006,Partly cloudy,Partly cloudy
3:00,7,25,28,9,WSW,15,29,91,0,1005,Partly cloudy,Partly cloudy
6:00,7,26,30,13,W,18,49,86,0,1006,Partly cloudy,Partly cloudy
9:00,7,29,34,18,W,22,39,73,0,1006,Partly cloudy,Partly cloudy
12:00,7,31,37,16,WNW,21,35,68,0,1005,Partly cloudy,Moderate or heavy rain shower
15:00,7,30,36,12,W,23,65,74,6.9,1004,Moderate or heavy rain shower,Partly cloudy
18:00,7,27,31,11,WSW,20,35,84,0,1005,Partly cloudy,Patchy rain possible
21:00,7,26,29,12,WSW,22,48,87,0.7,1006,Patchy rain possible,Partly cloudy
0:00,7,25,29,13,WSW,24,36,89,0,1006,Partly cloudy,Patchy rain possible
3:00,7,25,29,10,WSW,17,29,90,1,1006,Patchy rain possible,Partly cloudy
6:00,7,26,30,15,W,22,37,87,0,1006,Partly cloudy,Sunny
9:00,7,30,35,18,W,20,23,71,0,1006,Sunny,Sunny
12:00,7,31,38,16,W,19,15,67,0,1006,Sunny,Moderate or heavy rain shower
15:00,7,30,37,16,WSW,27,22,72,3.4,1004,Moderate or heavy rain shower,Partly cloudy
18:00,7,27,32,10,WSW,17,28,85,0,1006,Partly cloudy,Moderate or heavy rain shower
21:00,7,26,30,13,WSW,22,33,88,2.6,1007,Moderate or heavy rain shower,Partly cloudy
0:00,7,26,29,12,WSW,21,49,90,0,1007,Partly cloudy,Partly cloudy
3:00,7,25,29,10,WSW,17,26,92,0,1006,Partly cloudy,Partly cloudy
6:00,7,26,31,13,WSW,18,48,88,0,1007,Partly cloudy,Partly cloudy
9:00,7,29,35,17,W,21,40,73,0,1006,Partly cloudy,Partly cloudy
12:00,7,30,36,15,W,18,38,72,0,1006,Partly cloudy,Moderate or heavy rain shower
15:00,7,28,32,15,WSW,30,10,83,7.2,1005,Moderate or heavy rain shower,Overcast
18:00,7,26,29,10,WSW,17,0,90,0,1006,Overcast,Light rain
